age,gender,porient_1,country,care1,care3,care4,care8,care11,care12,care13,care14,equalFairness6,equalFairness10,equality2,equality4,equality6,equality10,equality11,propFairness1,propFairness3,propFairness8,propFairness9,proportionality5,proportionality9,proportionality12,proportionality17,loyalty3,loyalty5,loyalty6,loyalty8,loyalty12,loyalty13,loyalty14,loyalty16,loyalty_new1,authority1,authority4,authority6,authority8,authority11,authority14,authority17,authority18,authority20,purity2,purity3,purity4,purity6,purity7,purity9,purity13,purity14,purity17,attention1,attention2,attention3,first_language,religion,religiosity_1,education,status
54,0,6,Mexico,4,4,4,4,4,4,4,4,1,3,2,1,3,1,3,4,4,4,3,4,4,3,4,3,3,4,4,3,3,4,4,3,3,3,3,3,4,3,4,4,3,1,4,4,3,4,4,4,3,3,3,5,2,español,6,5,5,7
48,0,6,France,5,5,5,5,5,5,5,5,3,3,4,3,2,3,4,5,3,4,4,4,4,4,4,4,5,5,3,4,4,5,2,4,3,4,4,3,4,4,4,4,5,1,4,4,1,4,2,1,4,4,3,5,2,français,1,3,5,6
47,0,3,Egypt,4,5,5,4,4,4,4,4,4,4,5,5,4,4,4,5,5,4,4,5,4,5,5,4,4,5,4,4,5,4,5,4,5,4,4,4,4,4,4,5,4,5,4,4,5,4,3,5,5,5,3,5,2,العربية,2,8,4,6
35,0,6,Egypt,4,4,5,4,3,3,3,3,4,3,4,4,4,4,4,5,3,3,4,3,3,3,4,4,4,3,4,5,4,5,4,3,4,3,3,3,4,3,3,5,4,5,3,4,5,4,3,4,5,5,3,5,2,العربية,2,6,4,4
58,0,6,South Africa,5,4,4,5,4,4,5,5,5,5,5,5,5,4,5,4,4,2,2,4,4,3,4,4,3,4,4,5,3,4,4,2,4,2,4,3,4,4,4,4,4,4,5,4,4,3,5,3,4,4,3,5,2,English,1,7,3,2
34,0,2,France,5,5,5,4,4,4,4,3,5,3,5,4,4,4,5,2,2,4,3,5,4,4,5,4,2,3,1,3,1,1,1,1,3,1,4,1,4,4,5,5,4,3,5,5,4,4,4,5,5,4,3,5,2,Français,6,8,4,6
64,0,5,Columbia,3,3,4,4,3,4,4,2,3,3,2,2,2,3,3,4,4,4,3,3,2,4,3,4,4,4,4,3,4,4,4,4,3,3,3,4,4,4,2,4,4,2,4,3,1,4,4,2,2,3,3,5,2,español,1,8,6,7
46,0,5,Belgium,4,3,1,1,2,4,4,4,1,1,1,1,1,1,3,1,5,5,5,5,3,5,5,5,1,1,1,1,1,1,1,5,4,1,3,1,5,5,5,5,1,5,3,1,1,1,1,1,3,1,3,5,2,FRANCAIS BELGIQUE,6,0,1,4
69,0,7,France,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,3,4,4,4,4,4,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,3,4,5,1,4,5,3,5,5,3,5,2,France,6,5,3,7
70,0,6,France,4,4,4,4,4,4,4,4,2,2,4,2,3,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,2,4,4,2,4,3,3,4,4,3,5,2,Français,1,7,2,5
28,0,6,Egypt,4,5,5,5,5,5,4,5,5,2,3,4,2,4,5,5,4,4,2,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,3,5,3,5,5,5,5,5,5,5,5,3,5,3,3,4,3,5,2,العربية,2,6,4,5
32,0,7,France,4,4,4,4,3,4,4,4,3,4,3,4,3,3,5,3,4,5,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,3,3,3,4,4,4,4,4,2,4,4,4,4,3,2,4,4,3,5,2,FRAN9AIS,6,2,2,5
65,0,5,France,3,3,4,4,3,3,3,3,2,2,2,2,4,2,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,4,3,3,4,3,4,3,4,4,1,2,3,1,2,2,3,5,2,3,5,2,Français,6,0,4,4
19,0,2,France,5,5,5,5,5,5,4,5,3,3,4,4,4,4,5,4,4,3,4,4,5,5,5,5,5,4,5,3,3,5,4,2,4,2,5,3,5,3,5,4,4,5,3,5,5,4,5,4,3,4,3,5,2,Français / Kakolo (Mali),2,3,3,4
20,0,8,New Zealand,3,5,5,5,3,4,2,2,3,4,4,4,3,2,5,4,3,3,2,2,4,3,3,3,2,4,3,2,3,3,2,4,2,3,2,2,4,3,4,2,2,4,4,2,2,2,4,3,3,2,3,5,2,Thai,2,9,2,5
61,0,3,France,4,4,5,5,4,4,3,4,3,4,3,3,3,2,4,5,4,2,3,4,5,5,5,4,5,2,5,3,4,4,4,3,5,2,3,4,4,4,3,4,4,1,4,4,1,4,4,1,4,5,3,5,2,Français,1,2,2,5
37,0,10,South Africa,4,4,5,4,4,4,4,4,2,1,4,2,2,3,4,2,2,4,2,3,4,3,4,3,2,4,2,3,4,4,4,3,3,4,3,4,3,2,4,3,3,3,4,4,5,1,3,1,1,4,3,5,2,Zulu,1,7,3,5
66,0,5,France,5,5,5,5,5,4,5,5,3,4,2,2,5,2,3,4,5,4,4,5,4,5,5,5,5,4,4,3,4,4,3,3,4,1,5,3,4,5,5,5,5,2,3,3,1,2,5,1,5,4,3,5,2,français,6,0,2,6
41,0,10,Columbia,4,4,4,4,5,4,4,4,5,2,5,5,3,5,4,3,5,4,5,5,5,4,3,4,4,4,3,4,3,4,4,5,5,2,4,4,3,3,4,4,5,3,4,4,5,3,4,5,4,3,3,5,2,Español,7,7,3,1
39,0,8,Peru,4,4,5,4,4,4,4,4,3,2,3,4,2,4,3,3,4,4,3,4,4,5,4,4,4,4,4,5,4,4,4,2,2,2,4,4,4,3,4,5,5,3,5,4,3,3,3,1,4,5,3,5,2,CASTELLANO,7,5,4,7
57,0,5,France,3,3,3,4,3,3,3,2,2,2,3,2,2,2,2,4,2,2,3,4,3,3,3,4,3,4,2,3,3,4,3,3,3,3,3,3,3,4,4,3,3,2,2,3,2,2,2,1,2,3,3,5,2,français,6,3,2,2
19,2,6,France,5,4,5,5,4,4,4,5,4,4,4,5,3,4,2,2,3,1,1,3,4,3,3,3,3,5,4,2,3,4,4,3,1,2,3,2,3,3,4,3,4,3,3,5,2,1,1,1,3,1,3,5,2,Français,6,1,2,7
43,0,5,Ireland,4,4,5,5,4,4,4,3,2,2,2,2,2,2,3,1,5,5,2,4,4,4,4,2,2,4,2,3,3,4,2,1,4,2,2,4,3,3,4,2,4,1,3,3,1,1,1,1,1,1,3,5,2,English,1,1,6,6
18,0,7,France,4,5,5,5,4,5,5,5,5,3,4,5,5,5,5,4,2,3,1,3,5,5,3,5,5,4,5,3,3,5,5,4,5,1,3,5,5,3,5,4,3,3,5,5,4,3,3,5,2,5,3,5,2,Soninke,2,8,2,5
30,0,5,Egypt,5,5,5,5,4,5,5,4,4,4,5,4,2,3,4,4,4,5,3,4,5,4,4,5,5,5,4,5,3,5,4,4,5,5,4,5,4,5,5,5,5,5,4,4,5,4,2,3,3,3,3,5,2,العربية,2,10,5,7
39,0,6,New Zealand,2,4,3,4,3,3,2,3,1,2,1,1,2,1,2,3,3,3,4,3,5,3,4,2,3,3,2,3,3,2,4,1,3,2,3,4,4,2,2,2,3,2,4,4,2,3,5,4,4,1,3,5,2,English,6,0,4,6
36,0,2,South Africa,4,5,4,4,4,4,4,4,3,2,4,3,3,3,2,4,4,5,3,4,4,4,5,5,3,5,4,4,4,3,4,5,4,3,4,4,4,5,4,5,4,4,3,4,5,4,4,2,3,4,3,5,2,Xhosa,1,7,3,6
23,1,6,UAE,3,4,3,5,5,4,4,4,3,4,4,4,4,4,4,5,4,4,5,3,4,4,5,3,4,4,5,5,4,2,4,3,3,1,4,4,4,3,4,5,4,3,4,4,4,4,4,4,4,2,3,5,2,عربي,2,8,4,5
26,0,5,France,3,4,4,3,4,4,4,4,5,4,4,5,4,3,5,3,4,5,4,5,4,5,4,4,4,4,4,3,3,4,5,3,4,3,4,3,4,4,5,4,5,2,4,5,2,4,1,4,3,2,3,5,2,Française,6,0,2,8
43,0,8,South Africa,3,5,5,5,5,5,5,5,1,3,3,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,2,Venda,1,10,4,7
NA,0,4,Egypt,4,5,5,5,5,5,3,4,4,4,4,4,4,3,5,3,5,4,4,5,5,4,5,3,4,4,3,4,5,4,5,4,3,5,5,5,3,5,2,3,5,5,3,5,3,5,3,3,5,4,3,5,2,العربيه,2,4,4,1
29,0,5,Egypt,5,5,1,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,4,5,4,5,3,1,1,3,5,2,العريبه,2,9,4,10
37,0,6,Columbia,4,4,4,4,2,3,2,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,1,4,3,4,2,4,5,4,1,4,4,1,4,2,1,4,1,3,5,2,español,7,7,4,5
66,0,5,France,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,1,4,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,1,5,5,5,5,5,5,3,5,5,5,3,5,5,5,3,5,2,française,2,10,1,1
56,0,6,Russia,4,5,5,5,5,5,5,5,5,5,5,1,3,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,1,5,5,3,5,2,русский,1,5,4,7
27,0,3,Morocco,4,4,5,5,4,4,4,4,2,1,3,2,3,1,3,5,4,5,4,5,5,4,4,5,5,4,5,5,4,5,5,5,4,4,4,5,4,3,4,5,2,5,4,5,4,3,4,3,3,3,3,5,2,العربية,2,7,3,5
37,0,1,Kenya,3,5,4,5,4,4,4,5,4,4,4,3,3,3,3,5,5,5,5,5,5,5,5,3,3,4,3,3,4,4,3,3,4,1,4,4,4,4,3,4,4,4,5,5,5,3,4,4,4,1,3,5,2,english,1,8,5,5
60,0,5,Columbia,4,4,4,4,2,4,2,3,1,4,3,2,2,2,4,4,1,1,3,2,4,2,1,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,2,1,4,1,4,3,3,5,2,Español,1,9,3,4
41,0,7,Ireland,4,4,5,5,5,4,5,5,3,4,5,3,5,3,3,5,5,5,4,3,5,3,5,5,5,2,4,5,3,5,4,2,5,4,5,4,5,5,5,5,5,1,5,2,2,3,1,3,2,3,3,5,2,English,6,4,3,8
40,0,6,Argentina,4,5,5,5,5,4,4,5,3,1,4,2,3,2,2,5,3,4,4,5,4,5,5,5,5,4,4,5,5,5,4,3,4,1,4,5,4,5,5,5,5,3,4,4,1,3,2,4,4,2,3,5,2,español,6,0,2,7
47,0,5,Egypt,5,5,4,5,5,5,4,5,5,4,4,4,3,4,4,5,4,4,3,4,5,3,4,5,5,4,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,5,5,3,5,4,4,5,3,5,2,العربية,2,8,4,6
27,0,7,Ireland,5,4,5,4,4,4,4,4,4,2,5,5,4,5,4,5,4,5,4,4,4,4,4,5,4,4,5,3,5,5,3,4,3,3,4,4,5,4,5,4,5,4,5,5,4,5,5,2,5,5,3,5,2,Polish,1,3,5,8
42,0,4,Columbia,5,3,5,5,2,3,5,2,1,3,2,1,2,1,2,5,2,4,2,4,5,2,4,3,4,4,5,3,3,3,4,3,3,1,4,4,4,4,4,4,5,1,3,4,1,3,2,1,3,4,3,5,2,Español,6,1,5,6
42,0,5,Japan,3,2,4,4,4,3,4,3,2,1,4,2,1,3,5,4,3,4,3,4,3,2,4,4,1,4,4,2,4,4,1,2,2,1,1,3,4,1,3,4,4,4,1,3,3,2,4,4,1,3,3,5,2,日本語,6,0,2,8
38,2,1,Egypt,5,5,5,5,5,5,4,5,1,2,3,4,1,1,4,5,5,5,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,4,2,5,5,3,5,2,العربية,2,5,2,5
59,0,6,New Zealand,4,5,5,5,4,4,5,5,4,5,4,5,4,5,4,3,4,4,4,4,5,5,4,5,4,4,4,4,5,5,5,5,4,4,5,5,5,4,4,5,5,4,4,5,3,3,5,3,3,4,3,5,2,English,7,7,2,7
38,0,6,Ireland,5,5,5,1,5,5,5,3,1,1,2,2,3,2,3,5,2,5,3,4,4,4,5,2,3,4,2,3,2,4,3,3,3,1,3,5,2,2,4,3,2,1,2,3,1,3,1,1,4,5,3,5,2,English,1,3,4,6
38,0,6,Kenya,4,4,4,5,5,3,3,5,1,2,3,2,1,2,5,2,4,4,2,5,3,3,5,5,2,5,2,3,2,4,2,3,3,3,3,5,3,4,1,5,4,4,5,4,3,4,4,5,3,4,3,5,2,kikuyu,1,7,4,6
46,0,6,Ireland,5,5,5,5,5,5,4,5,1,3,4,1,1,1,5,5,5,5,4,5,5,3,5,5,4,5,3,5,4,5,3,3,5,1,5,5,5,4,5,4,3,5,5,5,5,5,3,4,5,5,3,5,2,English,2,9,5,5
63,0,4,South Africa,5,5,5,5,5,5,5,4,3,2,5,4,2,3,4,4,5,3,4,5,5,3,4,5,2,3,2,3,3,5,3,2,4,4,4,5,4,5,3,5,4,4,5,5,2,3,3,5,5,5,3,5,2,English,1,8,3,7
34,0,5,France,3,4,5,5,5,4,5,5,4,3,4,4,4,4,5,4,4,4,3,4,4,4,4,3,2,1,2,3,3,1,2,3,4,4,2,4,3,3,3,3,3,4,5,5,3,4,5,2,5,4,3,5,2,Français,6,5,5,7
44,0,5,Columbia,4,4,3,4,4,4,5,5,1,2,5,4,1,5,4,2,1,1,1,1,5,4,1,5,4,3,4,4,4,4,4,4,4,2,3,3,3,4,4,4,4,4,5,5,4,1,2,4,3,5,3,5,2,Español,1,10,4,6
47,0,1,Columbia,5,3,4,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,5,5,5,3,1,1,5,5,1,2,2,4,3,1,4,5,1,5,3,1,3,1,3,5,2,Español,6,1,4,5
35,0,5,Columbia,2,2,2,2,2,3,2,4,1,2,1,1,1,1,3,2,1,2,2,3,4,3,2,4,2,2,4,2,4,2,4,1,3,1,2,2,2,2,5,5,4,1,2,4,3,2,4,1,3,4,3,5,2,español,7,NA,2,7
37,0,1,Kenya,4,4,4,5,4,4,5,5,4,4,4,4,5,4,3,4,4,4,5,5,4,3,4,5,4,5,2,4,4,5,4,5,5,4,3,5,5,5,3,4,4,5,2,4,3,4,5,3,4,4,3,5,2,Kikuyu,1,8,4,6
38,0,6,Ireland,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,3,5,5,5,5,5,2,5,5,3,5,2,English,1,9,3,6
22,0,3,Ireland,5,4,5,4,4,4,4,5,3,1,4,2,4,2,3,3,3,4,3,3,4,2,4,4,3,2,3,2,1,3,3,1,3,2,3,4,2,2,3,4,3,1,3,4,1,4,2,1,3,3,3,5,2,English,1,2,3,5
41,0,5,South Africa,5,5,5,5,5,5,5,5,5,4,5,5,2,5,5,5,3,2,1,2,5,2,4,5,3,5,3,4,3,5,3,5,5,4,5,5,4,5,5,5,5,4,5,5,3,5,3,5,5,5,3,5,2,Afrikaans,2,10,2,5
67,0,4,Belgium,5,5,5,5,4,5,4,5,1,4,2,1,2,1,5,4,5,3,4,4,5,5,5,4,3,5,2,3,1,1,1,1,3,4,3,1,5,3,5,3,5,1,5,5,1,2,3,1,5,5,3,5,2,Français,6,9,3,6
54,0,4,Ireland,2,2,3,2,2,2,2,2,1,1,3,1,1,1,1,4,5,5,5,5,4,5,5,1,1,2,1,1,3,1,1,1,4,3,2,4,2,4,2,2,3,1,2,4,1,1,1,1,1,1,3,5,2,English,6,0,4,5
20,1,5,UAE,5,5,3,4,4,2,4,4,3,3,5,2,3,3,2,5,3,4,3,4,5,1,3,5,5,5,5,5,4,2,1,3,4,5,3,5,4,5,5,5,4,5,3,3,2,2,3,2,4,3,3,5,2,اللغة العربية,2,9,5,2
35,0,6,Columbia,5,5,5,3,5,5,5,5,4,4,4,4,2,4,5,3,3,3,4,5,5,4,4,5,4,5,5,5,3,5,4,5,3,1,3,5,5,3,2,5,5,5,5,5,5,4,4,5,5,5,3,5,2,Español,1,8,4,4
45,0,5,New Zealand,4,5,5,5,5,5,5,5,3,5,5,4,4,5,4,5,5,5,1,3,5,5,5,5,5,5,5,3,5,5,4,2,5,3,5,5,5,5,5,4,5,3,3,5,1,4,3,3,5,5,3,5,2,English,7,1,3,8
39,0,5,Kenya,4,5,5,5,4,4,5,5,4,4,5,3,4,3,5,3,5,5,4,2,5,4,4,5,3,4,4,4,4,3,4,1,4,1,3,5,1,4,1,5,3,4,5,5,5,4,5,5,5,5,3,5,2,Kiswahili,1,10,4,5
29,0,4,France,5,5,5,4,4,4,5,5,4,3,4,3,5,4,5,4,4,3,4,4,5,5,4,4,3,3,3,4,3,5,3,3,4,3,3,3,4,4,5,4,4,2,4,4,1,4,4,3,3,4,3,5,2,Francais,1,4,5,5
48,0,3,Ireland,4,5,5,5,5,5,4,4,3,3,4,3,5,3,5,3,2,3,1,2,4,1,2,2,1,2,4,4,1,1,1,1,2,2,1,3,1,2,2,1,3,1,2,3,2,1,1,2,1,1,3,5,2,English,6,0,4,2
44,0,3,South Africa,4,5,4,5,4,4,4,4,2,2,5,3,4,2,3,3,3,4,4,4,5,3,5,3,2,4,2,4,2,4,2,2,2,2,3,4,3,3,2,4,3,3,4,4,2,3,5,5,2,1,3,5,2,English,7,2,3,6
33,0,4,Ireland,5,3,5,3,4,4,4,4,4,5,5,3,5,3,4,5,4,5,4,3,3,4,4,5,4,4,5,4,2,5,3,5,5,2,3,4,5,2,5,5,4,2,4,4,2,3,3,3,3,2,3,5,2,Portuguese,3,5,4,7
69,0,5,France,4,3,5,5,4,4,4,4,4,5,4,4,3,4,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,3,4,5,4,5,5,5,5,4,5,5,3,5,5,3,4,4,3,5,2,francais,1,5,2,6
54,0,5,Ireland,5,5,5,5,5,5,5,5,3,2,4,3,3,4,5,3,3,4,3,4,4,4,5,3,3,4,3,3,2,4,3,3,4,3,4,3,4,4,5,4,5,2,3,4,3,3,3,1,3,3,3,5,2,english,1,6,2,5
35,0,8,Peru,4,5,5,5,5,5,5,5,1,2,3,1,1,1,2,4,3,5,5,4,4,5,4,5,4,3,4,5,5,5,4,3,4,3,4,5,5,4,5,5,4,5,5,5,5,3,2,2,3,5,3,5,2,español,1,8,4,7
57,0,5,France,3,3,5,5,3,4,4,4,4,2,4,3,3,2,4,5,4,4,4,4,5,4,5,3,4,3,4,4,4,4,4,3,4,4,4,3,5,4,3,3,4,1,1,3,1,3,3,1,4,4,3,5,2,français,6,0,1,5
43,0,9,Columbia,5,5,5,5,5,5,5,5,5,1,2,5,1,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,2,ESPAÑOL,1,8,3,3
34,0,6,Ireland,5,5,5,3,4,5,4,5,4,5,2,4,4,3,3,5,4,3,4,4,5,4,4,4,3,5,4,5,4,3,4,3,3,4,4,4,5,5,4,5,4,4,3,4,3,3,4,3,5,5,3,5,2,Croatish,1,6,2,5
48,0,7,Columbia,3,3,4,4,4,4,4,2,2,2,3,2,2,2,3,4,3,5,3,3,5,3,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,4,3,1,3,4,2,2,4,1,4,3,3,5,2,Español,6,2,5,6
65,0,9,France,4,5,4,4,4,5,4,4,2,2,3,2,3,2,3,4,3,3,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,3,4,3,4,4,4,4,4,2,4,4,1,3,3,3,4,3,3,5,2,Français,1,4,2,6
29,0,5,Ireland,3,4,4,5,3,4,4,3,3,3,5,4,3,2,4,2,4,4,4,4,4,3,4,3,2,3,2,2,1,4,1,3,3,2,4,4,3,3,4,2,4,1,2,4,1,1,4,1,1,1,3,5,2,English,6,0,4,5
54,0,6,Ireland,5,5,5,5,5,5,5,5,4,4,4,3,4,2,5,5,2,1,1,1,4,3,4,3,4,4,4,3,4,5,4,5,4,2,3,3,4,2,2,1,5,3,1,5,1,3,3,1,3,5,3,5,2,English,1,4,3,6
46,0,6,South Africa,5,5,5,5,5,4,4,4,4,4,4,3,4,3,3,5,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,2,3,3,4,4,4,5,3,4,4,4,4,4,3,4,3,2,4,4,3,5,2,English,1,8,4,2
22,0,5,New Zealand,5,5,5,5,3,5,4,4,5,5,3,3,2,3,3,5,3,5,4,3,5,5,3,5,2,3,3,3,3,5,2,4,3,3,3,5,5,4,4,4,2,3,3,4,2,3,3,3,2,2,3,5,2,English,6,0,3,5
28,0,1,Egypt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,2,العربية,2,8,4,10
19,0,1,Ireland,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,2,1,1,1,1,3,1,1,1,1,1,2,4,1,1,1,2,1,1,1,3,1,1,1,1,4,1,1,1,1,1,1,1,2,1,3,5,2,English,1,0,3,4
38,0,NA,Columbia,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,2,1,3,2,3,5,4,5,5,3,5,4,4,4,5,4,5,3,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,5,3,5,2,Español,1,8,2,5
54,0,5,Columbia,5,4,5,5,4,5,4,5,4,3,4,3,3,3,4,3,5,5,2,5,5,4,4,4,5,4,5,4,5,5,5,5,2,2,4,4,3,3,3,5,3,4,5,5,3,2,3,2,4,5,3,5,2,Español,7,5,2,4
41,0,4,Ireland,5,5,5,3,4,4,5,5,2,1,2,2,2,3,5,1,4,4,3,3,5,3,4,2,1,3,1,1,1,4,1,2,1,4,3,2,3,2,2,3,5,1,2,3,1,1,2,1,2,4,3,5,2,Irish,1,0,5,7
38,1,6,UAE,4,3,4,5,4,5,4,5,3,5,5,3,1,3,4,5,4,4,3,3,5,2,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,4,3,5,5,2,4,4,3,5,3,5,2,Urdu,2,8,4,7
46,0,5,Columbia,5,5,5,5,5,5,5,5,1,3,3,4,1,4,4,5,3,3,3,4,5,4,5,5,4,5,3,4,3,5,1,3,5,3,3,5,4,4,4,5,4,1,5,5,1,5,5,1,5,4,3,5,2,ESPAÑOL,7,8,4,5
41,0,5,Columbia,4,4,4,4,4,4,4,4,3,3,3,4,1,4,4,4,4,5,2,2,4,3,3,5,4,4,5,2,3,4,3,4,4,1,4,3,4,3,5,3,3,2,5,4,1,3,2,1,4,4,3,5,2,español,7,6,6,6
19,0,1,Ireland,4,4,5,5,5,4,5,4,5,3,5,5,4,5,5,5,4,3,2,3,5,3,3,3,2,4,2,2,1,5,1,4,5,2,4,3,4,4,3,4,1,3,5,4,1,2,2,5,4,2,3,5,2,English,6,0,1,3
57,0,7,Ireland,4,5,4,4,5,4,4,4,3,3,3,4,2,3,3,5,5,5,4,3,5,3,5,4,4,5,5,4,5,2,5,2,3,3,3,4,5,3,4,3,2,2,4,5,2,2,4,1,4,3,3,5,2,Irish,1,8,3,7
58,0,5,France,5,5,5,5,4,5,5,5,4,4,4,5,4,4,5,4,4,3,4,4,4,4,4,4,3,5,3,3,3,5,3,3,5,3,3,3,4,3,5,4,5,2,4,4,2,4,5,2,5,4,3,5,2,Français,1,0,4,4
35,0,5,Ireland,2,3,4,4,2,2,2,4,1,1,3,1,1,1,2,2,2,1,1,1,4,1,3,4,1,3,2,2,1,2,2,2,2,1,1,3,2,2,3,1,2,1,1,2,1,2,1,1,1,4,3,5,2,English,1,7,2,6
38,0,3,Columbia,5,3,5,4,4,4,4,3,2,2,4,2,2,2,4,5,4,2,2,4,5,4,4,3,1,3,1,3,2,2,1,4,2,3,2,5,3,3,3,3,3,1,2,1,1,3,2,3,3,2,3,5,2,Español,6,0,6,5
48,0,4,Ireland,4,4,4,5,3,2,4,4,1,3,2,1,3,1,1,4,4,4,3,5,2,4,3,4,3,3,5,3,3,4,2,2,2,3,2,4,2,3,3,2,2,4,1,3,1,3,1,1,1,2,3,5,2,English,1,1,6,9
61,0,5,Russia,3,3,4,4,4,3,3,3,3,3,3,3,3,2,5,4,4,4,3,4,4,4,4,4,5,3,5,3,5,5,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,4,3,3,4,3,3,5,2,русский,1,3,5,7
44,0,5,Ireland,5,5,5,3,5,5,5,5,1,4,4,2,1,2,2,4,4,4,4,5,5,4,4,5,3,4,2,4,3,4,2,4,2,4,3,4,3,4,5,4,4,1,5,5,1,1,4,1,4,3,3,5,2,German,6,1,5,7
20,0,4,Ireland,3,4,4,5,4,3,2,3,2,4,2,1,1,1,2,4,3,4,4,4,5,4,4,4,1,1,1,3,1,3,1,4,3,2,3,3,3,3,1,4,3,2,3,2,2,3,3,2,2,1,3,5,2,English,7,2,3,4
57,0,5,Columbia,5,4,5,3,5,4,5,4,5,4,4,4,3,4,4,5,3,3,3,3,5,3,4,5,4,5,4,5,4,5,4,3,3,3,4,4,5,4,5,5,5,2,4,5,3,3,3,3,4,5,3,5,2,Español,1,8,4,6
67,0,2,France,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,4,5,4,4,5,4,5,5,5,4,4,4,4,4,4,3,5,4,5,3,5,2,Francais,6,0,2,2
31,0,4,Ireland,3,4,4,3,3,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,4,3,3,5,3,2,3,4,3,3,3,3,4,4,2,4,4,4,2,3,3,2,2,1,4,2,1,3,5,2,English,1,6,5,7
39,1,5,UAE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,2,العربية,1,5,4,5
57,0,5,France,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,2,5,3,5,2,5,5,5,5,5,1,5,5,3,3,5,1,5,5,3,5,2,Français,6,6,2,3
57,0,3,France,4,4,5,4,4,3,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,2,2,3,2,2,3,4,3,3,2,3,3,3,3,4,2,3,3,2,3,2,2,4,4,3,5,2,français,1,5,4,4
35,0,1,UAE,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,2,العربيه,2,8,5,9
39,0,7,Columbia,5,4,4,4,4,4,2,4,4,4,4,4,1,2,4,5,2,2,4,2,4,2,4,5,4,4,4,4,3,5,3,5,4,2,4,2,4,4,4,5,5,2,4,5,2,3,4,4,4,1,3,5,2,español,1,6,3,4
40,0,6,Kenya,5,5,4,5,5,5,4,5,3,4,5,3,3,3,4,5,4,3,2,3,5,3,4,5,5,5,3,4,5,5,5,2,5,3,4,5,4,5,4,5,4,5,5,5,4,5,5,4,4,5,3,5,2,Kisii,1,6,4,7
57,0,3,France,5,5,5,5,4,5,5,5,4,4,3,4,3,4,4,4,4,4,3,4,5,4,4,4,5,4,5,4,4,4,5,3,5,3,5,4,5,5,5,4,5,2,4,4,2,4,4,3,3,5,3,5,2,Français,1,2,3,7
